date,state,county,zip,agency,agency_id,ori,type,population_policed,operating_budget,agency_type
2025-07-03 pm,OHIO,Fayette County,43160,fayette county sheriff,646353,OH0240000,Warrant Service Officer,28666,1850000,(001) Sheriff
2025-07-03 pm,MISSOURI,NA,63673,st mary police,643179,MO0970200,Task Force Model,349,50000,(003) Local Police
2025-07-03 pm,OHIO,Lake County,44077,lake county sheriff,646513,OH0430000,Warrant Service Officer,230514,14128926,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,NA,sanford airport police,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,OHIO,Portage County,44266,portage county sheriff,646800,OH0670000,Warrant Service Officer,162927,13900000,(001) Sheriff
2025-07-03 pm,OHIO,Seneca County,44883,seneca county sheriff,646870,OH0740000,Warrant Service Officer,55207,5661698,(001) Sheriff
2025-07-03 pm,FLORIDA,Seminole County,32771,sanford police,636980,FL0590500,Task Force Model,60035,15734704,(003) Local Police
2025-07-03 pm,OKLAHOMA,Blaine County,73772,blaine county sheriff,647122,OK0060000,Warrant Service Officer,9485,772984,(001) Sheriff
2025-07-03 pm,OKLAHOMA,Canadian County,73036,canadian county sheriff,647147,OK0090000,Jail Enforcement Model,144447,7477106,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,33957,sanibel police,636981,FL0360300,Task Force Model,7402,5000000,(003) Local Police
2025-07-03 pm,FLORIDA,Santa Rosa County,32572,santa rosa county sheriff,636983,FL0570000,Task Force Model,179349,40115031,(001) Sheriff
2025-07-03 pm,OKLAHOMA,Lincoln County,74834,lincoln county sheriff,647359,OK0410000,Warrant Service Officer,34920,1146525,(001) Sheriff
2025-07-03 pm,OKLAHOMA,Logan County,73044,logan county sheriff,647362,OK0420000,Jail Enforcement Model,47291,2700000,(001) Sheriff
2025-07-03 pm,OKLAHOMA,Muskogee County,74401,muskogee county sheriff,647413,OK0510000,Warrant Service Officer,68362,3000000,(001) Sheriff
2025-07-03 pm,FLORIDA,Sarasota County,34237,sarasota county sheriff,636984,FL0580000,Task Force Model,426718,117510179,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,34243,sarasota manatee airport authority police,636985,FL0580600,Task Force Model,NA,58350,(631) Airports
2025-07-03 pm,OKLAHOMA,NA,NA,oklahoma of corrections,NA,NA,Warrant Service Officer,NA,NA,NA
2025-07-03 pm,OKLAHOMA,NA,NA,oklahoma of corrections,NA,NA,Jail Enforcement Model,NA,NA,NA
2025-07-03 pm,FLORIDA,NA,34237,sarasota police,636986,FL0580100,Task Force Model,57738,34000000,(003) Local Police
2025-07-03 pm,OKLAHOMA,Okmulgee County,74447,okmulgee county criminal justice authority,438571,,Warrant Service Officer,NA,2700000,(699) Other Agency Types
2025-07-03 pm,OKLAHOMA,Okmulgee County,74447,okmulgee county criminal justice authority,438571,,Jail Enforcement Model,NA,2700000,(699) Other Agency Types
2025-07-03 pm,FLORIDA,Brevard County,32937,satellite beach police,636988,FL0051000,Task Force Model,11088,2200000,(003) Local Police
2025-07-03 pm,OKLAHOMA,Tulsa County,74103,tulsa county sheriff,647603,OK0720000,Jail Enforcement Model,648360,54000000,(001) Sheriff
2025-07-03 pm,VIRGINIA,Scott County,24251,scott county sheriff,632595,VA0840000,Task Force Model,21534,2000000,(001) Sheriff
2025-07-03 pm,PENNSYLVANIA,Bradford County,18848,bradford county sheriff,633979,PA0080000,Warrant Service Officer,60833,740000,(001) Sheriff
2025-07-03 pm,FLORIDA,Indian River County,32958,sebastian police,636990,FL0310200,Task Force Model,25719,4372148,(003) Local Police
2025-07-03 pm,FLORIDA,Seminole County,32773,seminole county sheriff,636992,FL0590000,Task Force Model,467832,140035080,(001) Sheriff
2025-07-03 pm,OHIO,Seneca County,44883,seneca county sheriff,646870,OH0740000,Task Force Model,55207,5661698,(001) Sheriff
2025-07-03 pm,FLORIDA,Martin County,34996,sewall point police,636994,FL0430300,Task Force Model,2216,942099,(003) Local Police
2025-07-03 pm,PENNSYLVANIA,NA,NA,sewickley township constable,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,PENNSYLVANIA,Franklin County,17201,franklin county sheriffs,634265,PA0280000,Warrant Service Officer,154835,1480234,(001) Sheriff
2025-07-03 pm,VIRGINIA,Shenandoah County,22664,shenandoah county sheriff,632597,VA0850000,Task Force Model,43497,5787787,(001) Sheriff
2025-07-03 pm,TEXAS,Smith County,75702,smith county sheriff,650784,TX2120000,Task Force Model,230221,30500000,(001) Sheriff
2025-07-03 pm,VIRGINIA,Smyth County,24354,smyth county sheriff,632600,VA0860000,Task Force Model,30472,3890000,(001) Sheriff
2025-07-03 pm,SOUTH CAROLINA,NA,29221,south carolina law enforcement,633673,SCLED0300,Task Force Model,NA,100743184,(641) State Bureau of Investigation
2025-07-03 pm,SOUTH DAKOTA,NA,57501,south dakota of criminal investigation,633384,SDDCI0000,Task Force Model,NA,6402637,(641) State Bureau of Investigation
2025-07-03 pm,SOUTH DAKOTA,NA,57501,south dakota highway patrol,633387,SDDMP0000,Task Force Model,882235,33684943,(005) Primary State Police
2025-07-03 pm,FLORIDA,Volusia County,32121,south daytona police,636997,FL0641300,Task Force Model,13054,2988645,(003) Local Police
2025-07-03 pm,TEXAS,NA,77005,southside place police,650805,TX1012000,Task Force Model,1881,1200000,(003) Local Police
2025-07-03 pm,TEXAS,NA,77372,splendora police,650811,TX1700300,Task Force Model,2127,1062390,(003) Local Police
2025-07-03 pm,SOUTH CAROLINA,Anderson County,29623,anderson county sheriff,633431,SC0040000,Warrant Service Officer,200482,38000000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32401,springfield police,637000,FL0030500,Task Force Model,9452,2181855,(003) Local Police
2025-07-03 pm,SOUTH CAROLINA,Berkeley County,29461,berkeley county sheriff,633445,SC0080000,Warrant Service Officer,221091,4494058,(001) Sheriff
2025-07-03 pm,SOUTH CAROLINA,Charleston County,29405,charleston county sheriff,633469,SC0100000,Warrant Service Officer,405905,71543933,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32080,st augustine beach police,636972,FL0550200,Task Force Model,7026,2374543,(003) Local Police
2025-07-03 pm,SOUTH CAROLINA,Chester County,29706,chester county sheriff,633474,SC0120000,Warrant Service Officer,32251,3231185,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32085,st augustine police,636973,FL0550100,Task Force Model,14576,6700000,(003) Local Police
2025-07-03 pm,SOUTH CAROLINA,Dorchester County,29483,dorchester county sheriff,633507,SC0180000,Warrant Service Officer,160647,12916691,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,34769,st cloud police,636974,FL0490100,Task Force Model,54115,14100537,(003) Local Police
2025-07-03 pm,SOUTH CAROLINA,Georgetown County,29442,georgetown county sheriff,633536,SC0220000,Warrant Service Officer,62249,13054000,(001) Sheriff
2025-07-03 pm,SOUTH CAROLINA,Greenville County,29601,greenville county sheriff,633545,SC0230000,Warrant Service Officer,514213,45218208,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,34769,st cloud police,636974,FL0490100,Task Force Model,54115,14100537,(003) Local Police
2025-07-03 pm,SOUTH CAROLINA,Horry County,29528,horry county sheriff,633564,SC0260000,Jail Enforcement Model,344147,28400000,(001) Sheriff
2025-07-03 pm,FLORIDA,St. Johns County,32084,st johns county sheriff,636975,FL0550000,Task Force Model,254261,71838132,(001) Sheriff
2025-07-03 pm,SOUTH CAROLINA,Lancaster County,29721,lancaster county sheriff,633582,SC0290000,Warrant Service Officer,95380,21000000,(001) Sheriff
2025-07-03 pm,SOUTH CAROLINA,Lexington County,29071,lexington county sheriff,633593,SC0320000,Jail Enforcement Model,295032,48686493,(001) Sheriff
2025-07-03 pm,SOUTH CAROLINA,Marlboro County,29512,marlboro county sheriff,633604,SC0350000,Warrant Service Officer,26398,0,(001) Sheriff
2025-07-03 pm,SOUTH CAROLINA,Oconee County,29691,oconee county sheriff,633632,SC0370000,Warrant Service Officer,78374,12923188,(001) Sheriff
2025-07-03 pm,FLORIDA,St. Lucie County,34981,st lucie county sheriff,636976,FL0560000,Task Force Model,321128,83000000,(001) Sheriff
2025-07-03 pm,SOUTH CAROLINA,Pickens County,29671,pickens county sheriff,633645,SC0390000,Warrant Service Officer,124937,12937647,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,33705,st petersburg police,636978,FL0521400,Task Force Model,265098,109000000,(003) Local Police
2025-07-03 pm,SOUTH CAROLINA,Spartanburg County,29304,spartanburg county sheriff,633739,SC0420000,Warrant Service Officer,313888,25520494,(001) Sheriff
2025-07-03 pm,SOUTH CAROLINA,Union County,29379,union county sheriff,633760,SC0440000,Warrant Service Officer,27410,2243326,(001) Sheriff
2025-07-03 pm,OKLAHOMA,NA,73567,sterling police,647570,OK0161400,Task Force Model,770,NA,(003) Local Police
2025-07-03 pm,SOUTH CAROLINA,York County,29745,york county sheriff,633792,SC0460000,Jail Enforcement Model,274118,31000000,(001) Sheriff
2025-07-03 pm,SOUTH DAKOTA,Hughes County,57501,hughes county sheriff,633320,SD0320000,Warrant Service Officer,17650,4482590,(001) Sheriff
2025-07-03 pm,SOUTH DAKOTA,Minnehaha County,57104,minnehaha county sheriff,633356,SD0490000,Warrant Service Officer,192876,22318953,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,34994,stuart police,637002,FL0430100,Task Force Model,16293,7178440,(003) Local Police
2025-07-03 pm,FLORIDA,Sumter County,33513,sumter county sheriff,637003,FL0600000,Task Force Model,128754,2862140,(001) Sheriff
2025-07-03 pm,TENNESSEE,Bradley County,37311,bradley county sheriff,632869,TN0060000,Jail Enforcement Model,106727,16091134,(001) Sheriff
2025-07-03 pm,TENNESSEE,Coffee County,37355,coffee county sheriff,632905,TN0160000,Warrant Service Officer,55700,9047785,(001) Sheriff
2025-07-03 pm,TENNESSEE,Cumberland County,38555,cumberland county sheriff,632921,TN0180000,Warrant Service Officer,59673,8302971,(001) Sheriff
2025-07-03 pm,TENNESSEE,Dyer County,38024,dyer county sheriff,632938,TN0230000,Warrant Service Officer,37320,5187000,(001) Sheriff
2025-07-03 pm,TENNESSEE,Giles County,38478,giles county sheriff,632968,TN0280000,Warrant Service Officer,29503,4589491,(001) Sheriff
2025-07-03 pm,TENNESSEE,Grainger County,37861,grainger county sheriff,632972,TN0290000,Warrant Service Officer,23145,3367500,(001) Sheriff
2025-07-03 pm,TENNESSEE,Greene County,37743,greene county sheriff,632976,TN0300000,Jail Enforcement Model,69087,11583218,(001) Sheriff
2025-07-03 pm,TENNESSEE,Hamilton County,37402,hamilton county sheriff,632983,TN0330000,Jail Enforcement Model,364286,55509000,(001) Sheriff
2025-07-03 pm,TENNESSEE,Knox County,37902,knox county sheriff,633023,TN0470000,Jail Enforcement Model,465289,85207627,(001) Sheriff
2025-07-03 pm,TENNESSEE,Macon County,37083,macon county sheriff,633049,TN0560000,Warrant Service Officer,24265,3413720,(001) Sheriff
2025-07-03 pm,TENNESSEE,Macon County,38301,madison county sheriff,633050,TN0570000,Warrant Service Officer,97605,21000000,(001) Sheriff
2025-07-03 pm,TENNESSEE,Morgan County,37887,morgan county sheriff,633085,TN0650000,Jail Enforcement Model,21579,3000000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,NA,sunny isles police,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,TENNESSEE,Putnam County,38501,putnam county sheriff,633131,TN0710000,Jail Enforcement Model,78843,10066598,(001) Sheriff
2025-07-03 pm,TENNESSEE,Sullivan County,37617,sullivan county sheriff,633180,TN0820000,Warrant Service Officer,157668,21000000,(001) Sheriff
2025-07-03 pm,TENNESSEE,Sumner County,37066,sumner county sheriff,633181,TN0830000,Warrant Service Officer,187149,22000000,(001) Sheriff
2025-07-03 pm,TENNESSEE,NA,NA,tennessee of corrections,NA,NA,Jail Enforcement Model,NA,NA,NA
2025-07-03 pm,TEXAS,Sutton County,76950,sutton county sheriff,650851,TX2180000,Task Force Model,3758,900000,(001) Sheriff
2025-07-03 pm,TEXAS,Anderson County,75801,anderson county sheriff,649127,TX0010000,Warrant Service Officer,58057,5200000,(001) Sheriff
2025-07-03 pm,TEXAS,Angelina County,75902,angelina county sheriff,649135,TX0030000,Warrant Service Officer,87092,4020180,(001) Sheriff
2025-07-03 pm,TEXAS,Aransas County,78382,aransas county sheriff,649146,TX0040000,Jail Enforcement Model,23792,6007055,(001) Sheriff
2025-07-03 pm,FLORIDA,Suwannee County,32064,suwannee county sheriff,637008,FL0610000,Task Force Model,44191,9467822,(001) Sheriff
2025-07-03 pm,TEXAS,Austin County,77418,austin county sheriff,649169,TX0080000,Warrant Service Officer,29989,5574562,(001) Sheriff
2025-07-03 pm,TEXAS,Bee County,78102,bee county sheriff,649214,TX0130000,Warrant Service Officer,32587,1744218,(001) Sheriff
2025-07-03 pm,WYOMING,Sweetwater County,82901,sweetwater county sheriff,630993,WY0190000,Task Force Model,43051,10000000,(001) Sheriff
2025-07-03 pm,TEXAS,Brooks County,78355,brooks county sheriff,649297,TX0240000,Jail Enforcement Model,7114,1878012,(001) Sheriff
2025-07-03 pm,TEXAS,Burleson County,77836,burleson county sheriff,649325,TX0260000,Warrant Service Officer,18389,800000,(001) Sheriff
2025-07-03 pm,TEXAS,Burnet County,78611,burnet county sheriff,649331,TX0270000,Warrant Service Officer,47542,NA,(001) Sheriff
2025-07-03 pm,TEXAS,Calhoun County,77979,calhoun county sheriff,649347,TX0290000,Jail Enforcement Model,21561,5503203,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,33174,sweetwater police,637009,FL0132900,Task Force Model,21543,12000000,(003) Local Police
2025-07-03 pm,TEXAS,Calhoun County,77979,calhoun county sheriff,649347,TX0290000,Warrant Service Officer,21561,5503203,(001) Sheriff
2025-07-03 pm,TEXAS,Chambers County,77514,chambers county sheriff,649396,TX0360000,Jail Enforcement Model,42454,12950000,(001) Sheriff
2025-07-03 pm,TEXAS,Childress County,79201,childress county sheriff,649404,TX0380000,Warrant Service Officer,7291,1400000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32303,tallahassee police,637011,FL0370300,Task Force Model,193551,57933835,(003) Local Police
2025-07-03 pm,TEXAS,Colorado County,78934,colorado county sheriff,649454,TX0450000,Jail Enforcement Model,21217,3200000,(001) Sheriff
2025-07-03 pm,TEXAS,Deaf Smith County,79045,deaf smith county sheriff,649553,TX0590000,Warrant Service Officer,18760,3000000,(001) Sheriff
2025-07-03 pm,TEXAS,DeWitt County,77954,dewitt county sheriff,649576,TX0620000,Jail Enforcement Model,20187,4430108,(001) Sheriff
2025-07-03 pm,TEXAS,DeWitt County,77954,dewitt county sheriff,649576,TX0620000,Warrant Service Officer,20187,4430108,(001) Sheriff
2025-07-03 pm,TEXAS,Dickens County,79229,dickens county sheriff,649579,TX0630000,Warrant Service Officer,2249,325000,(001) Sheriff
2025-07-03 pm,TEXAS,Ellis County,75165,ellis county sheriff,649642,TX0700000,Jail Enforcement Model,179436,21228404,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,NA,tallahassee state college police,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,TEXAS,Fayette County,78945,fayette county sheriff,649687,TX0750000,Warrant Service Officer,25349,3863139,(001) Sheriff
2025-07-03 pm,TEXAS,Fort Bend County,77469,fort bend county sheriff,649711,TX0790000,Jail Enforcement Model,787858,NA,(001) Sheriff
2025-07-03 pm,TEXAS,Fort Bend County,77469,fort bend county sheriff,649711,TX0790000,Warrant Service Officer,787858,NA,(001) Sheriff
2025-07-03 pm,TEXAS,Franklin County,75457,franklin county sheriff,649717,TX0800000,Jail Enforcement Model,10766,1810695,(001) Sheriff
2025-07-03 pm,TEXAS,Galveston County,77551,galveston county sheriff,649754,TX0840000,Jail Enforcement Model,337890,44813622,(001) Sheriff
2025-07-03 pm,TEXAS,Galveston County,77551,galveston county sheriff,649754,TX0840000,Warrant Service Officer,337890,44813622,(001) Sheriff
2025-07-03 pm,TEXAS,Goliad County,77963,goliad county sheriff,649784,TX0880000,Jail Enforcement Model,7584,2200000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,33602,tampa police,637014,FL0290200,Task Force Model,392890,6672574,(003) Local Police
2025-07-03 pm,TEXAS,Goliad County,77963,goliad county sheriff,649784,TX0880000,Warrant Service Officer,7584,2200000,(001) Sheriff
2025-07-03 pm,TEXAS,Gonzales County,78629,gonzales county sheriff,649787,TX0890000,Warrant Service Officer,20826,NA,(001) Sheriff
2025-07-03 pm,TEXAS,Grayson County,75090,grayson county sheriff,649809,TX0910000,Jail Enforcement Model,133991,12000000,(001) Sheriff
2025-07-03 pm,TEXAS,Gregg County,75601,gregg county sheriff,649816,TX0920000,Jail Enforcement Model,123707,20000000,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,34689,tarpon springs police,637015,FL0521800,Task Force Model,25571,1300000,(003) Local Police
2025-07-03 pm,TEXAS,Hardeman County,79252,hardeman county sheriff,649846,TX0990000,Warrant Service Officer,3922,925543,(001) Sheriff
2025-07-03 pm,TEXAS,Harrison County,75671,harrison county sheriff,649870,TX1020000,Warrant Service Officer,66726,3748150,(001) Sheriff
2025-07-03 pm,TEXAS,Hill County,76645,hill county sheriff,649923,TX1090000,Warrant Service Officer,36354,5974350,(001) Sheriff
2025-07-03 pm,TEXAS,Hood County,76048,hood county sheriff,649941,TX1110000,Warrant Service Officer,60537,8884926,(001) Sheriff
2025-07-03 pm,TEXAS,Houston County,75835,houston county sheriff,649952,TX1130000,Warrant Service Officer,23169,2972770,(001) Sheriff
2025-07-03 pm,TEXAS,Jackson County,77957,jackson county sheriff,649999,TX1200000,Jail Enforcement Model,14874,2945622,(001) Sheriff
2025-07-03 pm,TEXAS,Jackson County,77957,jackson county sheriff,649999,TX1200000,Warrant Service Officer,14874,2945622,(001) Sheriff
2025-07-03 pm,FLORIDA,NA,32778,tavares police,637016,FL0351100,Task Force Model,17472,3000000,(003) Local Police
2025-07-03 pm,TEXAS,Jefferson County,77705,jefferson county sheriff,650020,TX1230000,Warrant Service Officer,255001,13548696,(001) Sheriff
2025-07-03 pm,FLORIDA,Taylor County,32347,taylor county sheriff,637017,FL0620000,Task Force Model,21623,6200000,(001) Sheriff
2025-07-03 pm,TEXAS,Jim Wells County,78333,jim wells county sheriff,650031,TX1250000,Jail Enforcement Model,40822,4100000,(001) Sheriff
2025-07-03 pm,TEXAS,Jim Wells County,78333,jim wells county sheriff,650031,TX1250000,Warrant Service Officer,40822,4100000,(001) Sheriff
2025-07-03 pm,TEXAS,Kendall County,78006,kendall county sheriff,650074,TX1300000,Warrant Service Officer,45641,9298332,(001) Sheriff
2025-07-03 pm,MICHIGAN,NA,48180,taylor police,648452,MI8277500,Task Force Model,61148,10147100,(003) Local Police
2025-07-03 pm,TEXAS,Kerr County,78028,kerr county sheriff,650087,TX1330000,Jail Enforcement Model,52405,10020261,(001) Sheriff
2025-07-03 pm,TEXAS,Kerr County,78028,kerr county sheriff,650087,TX1330000,Warrant Service Officer,52405,10020261,(001) Sheriff
2025-07-03 pm,TENNESSEE,NA,NA,tennessee of safety and homeland security,NA,NA,Task Force Model,NA,NA,NA
2025-07-03 pm,TEXAS,Kleberg County,78364,kleberg county sheriff,650105,TX1370000,Jail Enforcement Model,31129,4600000,(001) Sheriff
2025-07-03 pm,TEXAS,Knox County,79505,knox county sheriff,650109,TX1380000,Warrant Service Officer,3653,452923,(001) Sheriff
